pair_id,tier,source,pam_text,fil_text,unit,signal,claude_review,note
GEN-00422,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At ding anggang lalaking kayabe na bale, ding mibait king keang bale, at ding mesali king salapi karing aliwang balayan, metuli lang kayabe na.","At ang lahat ng lalaking kasama niya sa bahay, ang mga ipinanganak sa kanyang bahay, at ang mga binili ng salapi sa mga taga-ibang bayan, ay tinuling kasama niya.",bible Genesis 17,bible;ref=Genesis 17:27,ok,
GEN-00456,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At dinatang la pin ding aduang angeles king Sodoma king gatpanapun; at i Lot makalukluk ya king pasbul na ning Sodoma: at ikit nong Lot, at tinalakad ya a sinalubung karela; at ing lupa na diku ne king labuad;","At dumating nga ang dalawang anghel sa Sodoma nang takipsilim; at si Lot ay nakaupo sa pintuang-bayan ng Sodoma: at nakita sila ni Lot, at tumindig siya upang salubungin sila; at iniyukod niya ang kanyang mukha sa lupa;",bible Genesis 19,bible;ref=Genesis 19:1,ok,
GEN-00457,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At sinabi na, Oreni ngeni, ding kakung guinu, magbalik kayu, ipagamuamu ku kekayu, king lungub ko king bale na ning kekong talasuyu, at maglayunan kaniting kabukas, at manuas kong bitis, at pangamaranun mibangun kayu, at ibalaus yu ing kekong lakad. At ila sinabi ra, Ali; dapot king dalan ke manatili ngening benging iti.","At sinabi niya, Narito ngayon, mga panginoon ko, lumiko kayo, ipinamamanhik ko sa inyo, at pumasok kayo sa bahay ng inyong lingkod, at magpalipas kayo ng gabi rito, at maghugas kayo ng mga paa, at bukas nang maaga ay bumangon kayo, at magpatuloy kayo sa inyong lakad. At sinabi nila, Hindi; kundi sa lansangan kami magpapalipas ng gabing ito.",bible Genesis 19,bible;ref=Genesis 19:2,ok,
GEN-00458,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At ya pinilit nong bina; at tinuki lang linub kea, at linub la king keang bale; at pigtawan nala, at linutu yang tinape alang levadura, at mengan la.","At pinilit niya silang mainam; at sumama sila sa kanya, at pumasok sila sa kanyang bahay; at ipinaghanda niya sila, at nagluto siya ng tinapay na walang lebadura, at sila'y kumain.",bible Genesis 19,bible;ref=Genesis 19:3,ok,
GEN-00459,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Dapot bayu la pesipagkera, kilungan de ing bale, ding lalaki king ciudad, a lalaki king Sodoma, ing mabilug a balayan manibat king miayaliwang nayun, manibat karing kayanakan angga karing matua;","Ngunit bago sila nahiga, ay kinubkob ng mga lalaki ang bahay, ang mga lalaki ng lungsod, ang mga lalaki ng Sodoma, ang buong bayan mula sa iba't ibang panig, mula sa mga bata hanggang sa matatanda;",bible Genesis 19,bible;ref=Genesis 19:4,ok,
GEN-00460,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At inaus de i Lot, at sinabi ra kea, Nu la karin ding lalaki a dinatang keti keka ngening benging iti? ilual mo kekami, bami lang abalu.","At tinawag nila si Lot, at sinabi nila sa kanya, Nasaan ang mga lalaking dumating sa iyo ngayong gabi? ilabas mo sila sa amin, upang aming makilala.",bible Genesis 19,bible;ref=Genesis 19:5,ok,
GEN-00461,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At i Lot liwalan nala king pasbul, at kebat ne ing pasbul king gugulatan na.","At nilabas sila ni Lot sa pintuan, at isinara niya ang pintuan sa kanyang likuran.",bible Genesis 19,bible;ref=Genesis 19:6,ok,
GEN-00462,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At sinabi na, Pagamuamu ku kekayu, kapatad ku, king e yu daraptan ing anti kaniang marawak.","At sinabi niya, Ipinamamanhik ko sa inyo, mga kapatid ko, na huwag ninyong gawin ang gayong kasamaan.",bible Genesis 19,bible;ref=Genesis 19:7,ok,
GEN-00463,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Oini ngeni, aku atin kung aduang anak a babai a e ro kilala ding lalaki; paburen yuku, pagamuamu ku kekayu a ilual ko kekayu, at daptan yu karela ing mayap karing kekong panimanman: bukud mu karing lalaking deni a ala kong daraptan nanuman, anti ning atilu lalam nang lilung ning kakung bubungan.","Narito ngayon, mayroon akong dalawang anak na babae na hindi pa nakikilala ng lalaki; pahintulutan ninyo akong ilabas sila sa inyo, ipinamamanhik ko sa inyo, at gawin ninyo sa kanila ang mabuti sa inyong paningin: huwag lamang ninyong gawan ng anuman ang mga lalaking ito, yamang sila'y nasa lilim ng aking bubong.",bible Genesis 19,bible;ref=Genesis 19:8,ok,
GEN-00464,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At ila sinabi ra, Lisia ka kean. At sinabi ra, iti mine ya keti bang manaliwang balen, at bisa yang maguing ukum: ngeni daptanan dakang lalu pang marawak, maiguit karela. At bigla reng tinulak ing lalaki, i Lot, at pesilapit la bang siran de ing pasbul.","At sinabi nila, Umurong ka riyan. At sinabi nila, Ang isang ito ay naparito upang manirahan bilang taga-ibang bayan, at ibig pang maging hukom: ngayo'y gagawan ka namin ng lalong masama, higit sa kanila. At marahas nilang itinulak ang lalaking si Lot, at lumapit sila upang sirain ang pintuan.",bible Genesis 19,bible;ref=Genesis 19:9,ok,
GEN-00465,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Dapot ding lalaki inatyat do ding gamat da, at linub de i Lot king bale a kayabe ra, at kebat de ing pasbul.","Ngunit iniunat ng mga lalaki ang kanilang mga kamay, at ipinasok nila si Lot sa bahay na kasama nila, at kanilang isinara ang pintuan.",bible Genesis 19,bible;ref=Genesis 19:10,ok,
GEN-00466,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At ding taung atiu king pasbul ning bale manibat king malati angga king maragul, binulag dala, nanupata mepagal lang manintun king pasbul.","At ang mga taong nasa pintuan ng bahay ay binulag nila, mula sa maliit hanggang sa malaki, kaya't sila'y napagod sa paghahanap ng pintuan.",bible Genesis 19,bible;ref=Genesis 19:11,ok,
GEN-00467,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Uling gunawan mi ing karinan a iti, uling ing karelang kulisak minukiat king arapan nang GUINU; at i GUINU peparala nakami baming gunawan.","Sapagkat lilipulin namin ang dakong ito, sapagkat ang kanilang sigaw ay umakyat sa harapan ng PANGINOON; at kami'y sinugo ng PANGINOON upang lipulin ito.",bible Genesis 19,bible;ref=Genesis 19:13,ok,
GEN-00468,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At i Lot linual ya, at sinabi na karing keang manuyang, a mengasawa karing keang anak a babai, at sinabi na, Talakad, lual ko king karinan a iti; uling i GUINU gunawan na ing ciudad a iti. Dapot inukul da ding keang manuyang anti yang mamiru.","At lumabas si Lot, at sinalita niya sa kanyang mga manugang, na nag-asawa sa kanyang mga anak na babae, at sinabi niya, Tumindig kayo, lumabas kayo sa dakong ito; sapagkat lilipulin ng PANGINOON ang lungsod na ito. Ngunit inakala ng kanyang mga manugang na siya'y nagbibiro.",bible Genesis 19,bible;ref=Genesis 19:14,ok,
GEN-00469,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At inyang mabubuklat na ing abak, pemalaguanan de i Lot ding angeles, sinabi ra, Talakad ka, kuanan me ing asawa mu, at ding adua mung anak a babai a atiu keti, magkang pati ika matampus king dewakan ning ciudad.","At nang magbubukang-liwayway na, ay pinagmadali ng mga anghel si Lot, na sinasabi, Tumindig ka, kunin mo ang iyong asawa, at ang dalawa mong anak na babae na naririto, baka pati ikaw ay malipol sa kasamaan ng lungsod.",bible Genesis 19,bible;ref=Genesis 19:15,ok,
GEN-00470,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Dapot magluatluat ya; at ding lalaki telanan de gamat, at ing gamat na ning keang asawa, at ding gamat da ding adua nang anak a babai, king pakalulu nang GUINU kea: at dela re, at binili re king lual na ning ciudad.","Ngunit siya'y nagluluwat; at hinawakan ng mga lalaki ang kanyang kamay, at ang kamay ng kanyang asawa, at ang mga kamay ng kanyang dalawang anak na babae, sa awa ng PANGINOON sa kanya: at inilabas nila siya, at inilagay sa labas ng lungsod.",bible Genesis 19,bible;ref=Genesis 19:16,ok,
GEN-00471,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At milyari, kanitang adala na no lual, sinabi na, Itakas mu ing kekang bie; e ka babalikid king gugulutan mu, ni e ka tutuknang kaniting mabilug a kapatagan, tumukas ka angga king bunduk, a magkang matampus ka.","At nangyari, nang mailabas na nila sila, ay sinabi niya, Iligtas mo ang iyong buhay; huwag kang lumingon sa iyong likuran, ni huwag kang tumigil sa buong kapatagang ito, tumakas ka hanggang sa bundok, baka ikaw ay malipol.",bible Genesis 19,bible;ref=Genesis 19:17,ok,
GEN-00472,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At i Lot sinabi na karela, Oh, e makanian, kanakung guinu:","At sinabi ni Lot sa kanila, O, huwag nawang gayon, panginoon ko:",bible Genesis 19,bible;ref=Genesis 19:18,ok,
GEN-00473,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Oini ngeni, menakit yang kalam karing kekang mata ing kekong talasuyu, at peparagul mu ing kekang pakalulu, a pepatangal mu kanaku king pamagligtas mu king kakung bie; at aku e ku mitakas king bunduk, magkang dasnan naku ning marawak, at mate ku:","Narito ngayon, ang iyong lingkod ay nakasumpong ng biyaya sa iyong mga mata, at pinalaki mo ang iyong awa, na ipinakita mo sa akin sa pagliligtas mo sa aking buhay; at ako'y hindi makakatakas sa bundok, baka abutan ako ng kasamaan, at ako'y mamatay:",bible Genesis 19,bible;ref=Genesis 19:19,ok,
GEN-00474,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Oini ngeni, ing ciudad a iti malapit ya bang karin ku tumakas, at malati ya. Oh itulut mung tumakas ku karin (e wari ita malati ya?) at mie ya ing kakung kaladua.","Narito ngayon, ang lungsod na ito ay malapit upang doon ako tumakas, at ito'y maliit. O ipahintulot mong tumakas ako roon (hindi ba't ito'y maliit?) at mabubuhay ang aking kaluluwa.",bible Genesis 19,bible;ref=Genesis 19:20,ok,
GEN-00475,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At sinabi na kea, Lawan mu, tinggap daka naman tungkul kaniting bague, king e ku gunawan ing ciudad a sinabi mu.","At sinabi niya sa kanya, Tingnan mo, tinatanggap din kita tungkol sa bagay na ito, na hindi ko lilipulin ang lungsod na iyong sinabi.",bible Genesis 19,bible;ref=Genesis 19:21,ok,
GEN-00476,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Magmalagua ka, tumakas ka karin; uling ala kung nanumang arapat anggang e ka miras karin. Uli na niti ing meaus king laguiu na ning ciudad a ita Zoar.","Magmadali ka, tumakas ka roon; sapagkat wala akong magagawang anuman hangga't hindi ka nakararating doon. Kaya't ang pangalan ng lungsod na yaon ay tinawag na Zoar.",bible Genesis 19,bible;ref=Genesis 19:22,ok,
GEN-00477,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,Ing aldo makaslag ne babo ning labuad kanitang i Lot miras ya king Zoar.,Ang araw ay sumikat na sa ibabaw ng lupa nang dumating si Lot sa Zoar.,bible Genesis 19,bible;ref=Genesis 19:23,ok,
GEN-00478,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,Kanita i GUINU pepauranan nang asupri at api ing Sodoma at Gomorra a menibatan kang GUINU ibat banua;,Nang magkagayo'y pinaulanan ng PANGINOON ng asupre at apoy ang Sodoma at Gomorra na mula sa PANGINOON buhat sa langit;,bible Genesis 19,bible;ref=Genesis 19:24,ok,
GEN-00479,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At guinuno no detang ciudad, at ing mabilug a Kapatagan, at ding anggang manuknangan karing ciudad, at ing nanumang tinubu babo ning gabun.","At ginunaw niya ang mga lungsod na yaon, at ang buong Kapatagan, at ang lahat ng naninirahan sa mga lungsod, at ang anumang tumubo sa ibabaw ng lupa.",bible Genesis 19,bible;ref=Genesis 19:25,ok,
GEN-00480,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Dapot ing asawa na melikid ya king gugulatan na, at meguing asias yang asin.","Ngunit ang kanyang asawa ay lumingon sa kanyang likuran, at siya'y naging haliging asin.",bible Genesis 19,bible;ref=Genesis 19:26,ok,
GEN-00481,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,At mibangun yang maranun i Abraham panga-abak king karinan a ketalakaran na king arapan nang GUINU:,At bumangon si Abraham nang maaga sa umaga at pumunta sa dakong kanyang kinatayuan sa harapan ng PANGINOON:,bible Genesis 19,bible;ref=Genesis 19:27,ok,
GEN-00482,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At linawe ya nangan king Sodoma at Gomorra, at king mabilug nang gabun ning kapatagan, at oini, at, oyan, ing asuk ning gabun minukiat anti mo ing asuk na ning metung a ornu.","At tumanaw siya sa dakong Sodoma at Gomorra, at sa buong lupain ng kapatagan, at, narito, ang usok ng lupain ay umaakyat na parang usok ng isang hurno.",bible Genesis 19,bible;ref=Genesis 19:28,ok,
GEN-00483,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At milyari, king kanitang guinuno no ning Dios ding ciudad na ning kapatagan, aganaka ne ning Dios i Abraham, at tinubud ne i Lot ibat king libutad ning maguguno, kanitang gunawan no ding ciudad a penuknanganan nang Lot.","At nangyari, nang gunawin ng Diyos ang mga lungsod ng kapatagan, na naalala ng Diyos si Abraham, at pinalabas niya si Lot mula sa gitna ng pagkagunaw, nang gunawin niya ang mga lungsod na tinirhan ni Lot.",bible Genesis 19,bible;ref=Genesis 19:29,ok,
GEN-00484,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At i Lot minukiat ya ibat king Zoar, at tinuknang ya king bunduk, at ding adua nang anak a babai kayabe nala; anti ning tinakut yang manuknangan king Zoar: a tinuknang ya king metung a lukib, ya at ding adua nang anak a babai.","At umahon si Lot mula sa Zoar, at tumira sa bundok, at ang kanyang dalawang anak na babae ay kasama niya; sapagkat natakot siyang manirahan sa Zoar: at tumira siya sa isang yungib, siya at ang kanyang dalawang anak na babae.",bible Genesis 19,bible;ref=Genesis 19:30,ok,
GEN-00485,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At sinabi na ning pangane king wali, Ing kekatang ibpa matua ya, at alang lalaki king labuad a lungub kekata agpang king ugali ning mabilug a labuad:","At sinabi ng panganay sa bunso, Ang ating ama ay matanda na, at walang lalaki sa lupa na sisiping sa atin ayon sa kaugalian ng buong lupa:",bible Genesis 19,bible;ref=Genesis 19:31,ok,
GEN-00486,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Ume ka keni, painuman teng alak ing kekatang ibpa, at sumiping katang kayabe na, bang aingat ta ing palipi ning kekatang ibpa.","Halika, painumin natin ng alak ang ating ama, at sumiping tayong kasama niya, upang mapanatili natin ang lahi ng ating ama.",bible Genesis 19,bible;ref=Genesis 19:32,ok,
GEN-00487,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At pepainum deng alak i ibpa ra kanitang benging ita: at linub ya ing pangane, at siniping yang abe nang tata na; at e na balu ning ibpa inyang sumiping ya, ni aguiang inyang mibangun ya.","At pinainom nila ng alak ang kanilang ama nang gabing yaon: at pumasok ang panganay, at sumiping sa kanyang ama; at hindi niya namalayan nang ito'y sumiping, ni nang ito'y bumangon.",bible Genesis 19,bible;ref=Genesis 19:33,ok,
GEN-00488,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At milyari pangakabukasan, king sinabi na ning pangane king wali, Oini, aku siniping ku nabengi a kayabe nang ibpa ku: painuman taya namang alak ngening benging iti; at lungub ka, at sumiping kang abe na, batang aingat ing bini na ning kekatang ibpa.","At nangyari kinabukasan, na sinabi ng panganay sa bunso, Narito, sumiping ako kagabi na kasama ng aking ama: painumin din natin siya ng alak ngayong gabi; at pumasok ka, at sumiping kang kasama niya, upang mapanatili natin ang binhi ng ating ama.",bible Genesis 19,bible;ref=Genesis 19:34,ok,
GEN-00489,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At pepainum daya namang alak i ibpa ra king benging ita: at tinalakad ya ing wali at siniping yang kayabe na; at e na balu iniang ya siniping ya, aguiang inyang mibangun ya.","At pinainom din nila ng alak ang kanilang ama nang gabing yaon: at tumindig ang bunso at sumiping na kasama niya; at hindi niya namalayan nang ito'y sumiping, ni nang ito'y bumangon.",bible Genesis 19,bible;ref=Genesis 19:35,ok,
GEN-00490,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,Makanian lang mika anak ding adua nang anak a babaing Lot king uli nang ibpa ra.,Gayon nagdalang-tao ang dalawang anak na babae ni Lot sa pamamagitan ng kanilang ama.,bible Genesis 19,bible;ref=Genesis 19:36,ok,
GEN-00491,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At ing pangane menganak yang metung a lalaki, at ing pemalaguiu na kea Moab: a iti ya ing ibpa ra ding Moabitas angga king aldo ngeni.","At ang panganay ay nanganak ng isang lalaki, at tinawag niya ang pangalan nito na Moab: siya ang ama ng mga Moabita hanggang sa araw na ito.",bible Genesis 19,bible;ref=Genesis 19:37,ok,
GEN-00492,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At ing wali, menganak ya namang metung a lalaki, at ing pemalaguiu na kea Ben-ammi: a iti ya ing ibpa ra ding anak nang Ammon angga king aldo ngeni.","At ang bunso ay nanganak din ng isang lalaki, at tinawag niya ang pangalan nito na Ben-ammi: siya ang ama ng mga anak ni Ammon hanggang sa araw na ito.",bible Genesis 19,bible;ref=Genesis 19:38,ok,
GEN-00493,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At menibatan karin miglakbe ya i Abraham a nangan king gabun ning Mauli, at menuknangan ya king pilatan na ning Cades at Shur; at ya menaliwang balen king Gerar.","At mula roon ay naglakbay si Abraham sa dakong lupain ng Timog, at tumira siya sa pagitan ng Cades at Shur; at siya'y nanirahan bilang taga-ibang bayan sa Gerar.",bible Genesis 20,bible;ref=Genesis 20:1,ok,
GEN-00494,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At miniabi ya i Abraham tungkul kang Sara a asawa na, Ya kaku yang kapatad: at i Abimelek a ari king Gerar mitubud ya, at kinua ne i Sara.","At sinabi ni Abraham tungkol kay Sara na kanyang asawa, Siya'y aking kapatid: at si Abimelek na hari sa Gerar ay nagsugo, at kinuha si Sara.",bible Genesis 20,bible;ref=Genesis 20:2,ok,
GEN-00495,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Dapot ing Dios mine ya kang Abimelek king panaguimpan king bengi, at sinabi na kea, Oini, ika kabud ka metung a taung mete, king uli na ning babaing kekang kinua; uling ya asawa ne ning metung a lalaki.","Ngunit naparoon ang Diyos kay Abimelek sa panaginip sa gabi, at sinabi niya sa kanya, Narito, ikaw ay parang isang taong patay, dahil sa babaing iyong kinuha; sapagkat siya'y asawa ng isang lalaki.",bible Genesis 20,bible;ref=Genesis 20:3,ok,
GEN-00496,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Ngeni i Abimelek e ya linapit kea: at sinabi na, Guinu, patayan mu wari pati ing metung a banal a bansa?","Ngayon si Abimelek ay hindi pa lumalapit sa kanya: at sinabi niya, Panginoon, papatayin mo ba pati ang isang bansang matuwid?",bible Genesis 20,bible;ref=Genesis 20:4,ok,
GEN-00497,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"E wari ya naman ing sinabi kanaku, Kapatad ke? at ya, aguiang ing sarili na sinabi na, Kapatad ke: king katapatan ning pusu ku at king kayalan dang malit ding gamat ku depatan ku iti.","Hindi ba't siya rin ang nagsabi sa akin, Kapatid ko siya? at siya, maging siya man ay nagsabi, Kapatid ko siya: sa katapatan ng aking puso at sa kalinisan ng aking mga kamay ay ginawa ko ito.",bible Genesis 20,bible;ref=Genesis 20:5,ok,
GEN-00498,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At sinabi na kea ning Dios king panaguimpan, Wa, atatalastas ku a king katapatan na ning kekang pusu depatan mu iti, at kinawat daka naman king pamikasalang laban kanaku: inya pin e ku pepaintulut a tagkilan me.","At sinabi sa kanya ng Diyos sa panaginip, Oo, nalalaman kong sa katapatan ng iyong puso ay ginawa mo ito, at pinigil din kita sa pagkakasala laban sa akin: kaya't hindi ko ipinahintulot na siya'y iyong hipuin.",bible Genesis 20,bible;ref=Genesis 20:6,ok,
GEN-00499,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Ngeni pin, isubli me ing asawa na ning lalaki; uling manula ya, at ika panalangin naka, at mie ka: at nung e me isubli, bitasan mung alang sala mate ka, ika, at pati ing sablang atiu keka.","Ngayon nga, isauli mo ang asawa ng lalaki; sapagkat siya'y propeta, at ipananalangin ka niya, at ikaw ay mabubuhay: at kung hindi mo isasauli, ay talastasin mong walang pagsalang mamamatay ka, ikaw, at pati ang lahat ng iyo.",bible Genesis 20,bible;ref=Genesis 20:7,ok,
GEN-00500,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At i Abimelek mibangun yang maranun pangaabak, at inaus no ngan ding keang ipus, at sinabi na ing anggang bague iti king daramdaman da: at ding tau mitakutan lang bina.","At bumangon si Abimelek nang maaga sa umaga, at tinawag niya ang lahat ng kanyang mga lingkod, at sinabi niya ang lahat ng bagay na ito sa kanilang pakinig: at ang mga tao ay totoong natakot.",bible Genesis 20,bible;ref=Genesis 20:8,ok,
GEN-00501,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Kanita inaus neng Abimelek i Abraham, at sinabi na kea, Nanu ing depatan mu kekami? at makananu kung mikasala keka, a dela mu kanaku at king kakung kayarian ing binang maragul a kasalanan? depatan mu kanaku ing dapat a e sukat marapat.","Nang magkagayo'y tinawag ni Abimelek si Abraham, at sinabi niya sa kanya, Ano ang ginawa mo sa amin? at ano ang ipinagkasala ko sa iyo, at dinala mo sa akin at sa aking kaharian ang totoong malaking kasalanan? ginawa mo sa akin ang gawang hindi nararapat gawin.",bible Genesis 20,bible;ref=Genesis 20:9,ok,
GEN-00502,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At sinabi nang Abimelek kang Abraham, Nanung akakit mu, king depatan mu iting bague?","At sinabi ni Abimelek kay Abraham, Ano ang nakita mo, na ginawa mo ang bagay na ito?",bible Genesis 20,bible;ref=Genesis 20:10,ok,
GEN-00503,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At i Abraham mekibat ya, Uling iniisip ku, Tune a alang takut king Dios ing karinan a iti; at patayan daku king uli na ning asawa ku.","At sumagot si Abraham, Sapagkat inisip ko, Tunay na walang takot sa Diyos sa dakong ito; at papatayin nila ako dahil sa aking asawa.",bible Genesis 20,bible;ref=Genesis 20:11,ok,
GEN-00504,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At ing katutuan naman kapatad ke, anak neng ibpa ku, dapot e ne anak indu ku; at meguing asawa ke:","At sa katotohanan naman ay kapatid ko siya, anak siya ng aking ama, ngunit hindi anak ng aking ina; at siya'y naging asawa ko:",bible Genesis 20,bible;ref=Genesis 20:12,ok,
GEN-00505,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At milyari, kanitang pepalakuan naku ning Dios king bale nang ibpa ku, sinabi ku kea. Iti ya ing pilubluban mung mayap a apakit mu kaku: king balang karinan a kekatang dasnan, sabian mu tungkul kanaku, Kapatad ke.","At nangyari, nang pumaalis sa akin ang Diyos sa bahay ng aking ama, ay sinabi ko sa kanya, Ito ang kagandahang-loob na iyong maipakikita sa akin: sa bawat dakong ating datnan, ay sabihin mo tungkol sa akin, Kapatid ko siya.",bible Genesis 20,bible;ref=Genesis 20:13,ok,
GEN-00506,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At i Abimelek kinanua yang tupa at baka, at ipus a lalaki at ipus a babai, at binie no kang Abraham, at sibli ne i Sarang asawa na.","At kumuha si Abimelek ng mga tupa at mga baka, at mga aliping lalaki at mga aliping babae, at ibinigay kay Abraham, at isinauli sa kanya si Sara na kanyang asawa.",bible Genesis 20,bible;ref=Genesis 20:14,ok,
GEN-00507,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At sinabi nang Abimelek, Oini, ing kakung gabun atiu king arapan mu: manuknangan ka nung nukarin ing mamayapan mu.","At sinabi ni Abimelek, Narito, ang aking lupain ay nasa harapan mo: manirahan ka saanman ang iyong mabutihin.",bible Genesis 20,bible;ref=Genesis 20:15,ok,
GEN-00508,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At kang Sara sinabi na, Oini, dininan keng libu kapising pilak ing kapatad mu: lawan mu, iti takap ya keka king mata ra ding anggang kayabe mu; at king arapan ding sabla ika mika puri ka.","At kay Sara ay sinabi niya, Narito, binigyan ko ang iyong kapatid ng isang libong putol na pilak: tingnan mo, ito ay pantakip sa iyo sa mga mata ng lahat ng kasama mo; at sa harapan ng lahat ay napawalang-sala ka.",bible Genesis 20,bible;ref=Genesis 20:16,ok,
GEN-00509,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At i Abraham menalangin ya king Dios: at pepakayap ne ning Dios i Abimelek, at ing keang asawa, at ding ipus nang babai; at ila menganak la.","At nanalangin si Abraham sa Diyos: at pinagaling ng Diyos si Abimelek, at ang kanyang asawa, at ang kanyang mga aliping babae; at sila'y nanganak.",bible Genesis 20,bible;ref=Genesis 20:17,ok,
GEN-00510,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"Uling kebat nong GUINU ding anggang palanakan da ding king bale nang Abimelek, king uli nang Sara, a asawa nang Abraham.","Sapagkat sinarhan ng PANGINOON ang lahat ng bahay-bata ng nasa sambahayan ni Abimelek, dahil kay Sara na asawa ni Abraham.",bible Genesis 20,bible;ref=Genesis 20:18,ok,
GEN-00511,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At dinalo ya i GUINU kang Sara anti mo ing sinabi na, at depatan nang GUINU kang Sara anti mo ing keang sinabi.","At dinalaw ng PANGINOON si Sara ayon sa kanyang sinabi, at ginawa ng PANGINOON kay Sara ang ayon sa kanyang sinabi.",bible Genesis 21,bible;ref=Genesis 21:1,ok,
GEN-00512,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At kinagli ya i Sara, at menganak ya kang Abraham metung a anak a lalaki king keang ketuan, king panaun a sinabi na kea ning Dios.","At naglihi si Sara, at nanganak kay Abraham ng isang anak na lalaki sa kanyang katandaan, sa panahong sinabi sa kanya ng Diyos.",bible Genesis 21,bible;ref=Genesis 21:2,ok,
GEN-00513,bible,parallel_extraction_v2/kapampangan-tagalog-bible-parallel.csv,"At Isaac ing inaus nang Abraham king laguiu na ning keang anak a penganak kea, a beit nang Sara.","At Isaac ang itinawag ni Abraham sa pangalan ng kanyang anak na ipinanganak sa kanya, na ipinanganak ni Sara.",bible Genesis 21,bible;ref=Genesis 21:3,ok,
